nct_id,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04323761,0,45757521,Elevated total bilirubin,Condition,0,4100349334,1382,1400,elevated bilirubin,"",0,"",-99999,99999,1
NCT04283461,0,373189,Encephalomyelitis,Condition,0,4100337634,5053,5070,encephalomyelitis,in the last 3 years,1095,"",-99999,99999,1
NCT04315298,0,4310580,"Tuberculosis, extrapulmonary",Condition,0,4100344734,1357,1374,extrapulmonary TB,history of,0,"",-99999,99999,1
NCT04321369,0,440921,Traumatic injury,Condition,0,4100347834,630,643,facial trauma,in the past two weeks,14,"",-99999,99999,1
NCT04327804,0,440921,Traumatic injury,Condition,0,4100350934,585,598,facial trauma,in the past two weeks,14,"",-99999,99999,1
NCT04322682,0,193445,Familial Mediterranean fever,Condition,0,4100348934,2207,2235,Familial Mediterranean Fever,"",0,"",-99999,99999,1
NCT04283461,0,4059290,Steatosis of liver,Condition,0,4100337334,7737,7748,fatty liver,"",0,"",-99999,99999,1
NCT04333225,1,437663,Fever,Condition,1,,403,410,febrile,during Screening,0,"",-99999,99999,1
NCT04283461,0,437663,Fever,Condition,0,4100338534,5519,5524,fever,within 72 hours prior to each vaccination,3,"",-99999,99999,1
NCT04338126,0,192671,Gastrointestinal hemorrhage,Condition,0,,415,426,GI bleeding,History of,0,"",-99999,99999,1
NCT04308668,0,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,0,,437,490,glucose-6 phosphate dehydrogenase (G-6-PD) deficiency,Current,10000,"",-99999,99999,1
NCT04328467,0,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,0,,715,768,glucose-6 phosphate dehydrogenase (G-6-PD) deficiency,Prior,0,"",-99999,99999,1
NCT04318444,0,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,0,,1006,1057,glucose-6-phosphate dehydrogenase (G6PD) deficiency,Current,10000,"",-99999,99999,1
NCT04351620,0,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,0,,2146,2197,glucose-6-phosphate dehydrogenase (G6PD) deficiency,History of,0,"",-99999,99999,1
NCT04328012_3,0,4245975,Hepatic failure,Condition,0,4100352134,403,424,hepatic insufficiency,"",0,"",-99999,99999,1
NCT04328012_4,0,4245975,Hepatic failure,Condition,0,4100353234,403,424,hepatic insufficiency,"",0,"",-99999,99999,1
NCT04333225,0,194990,Inflammatory disease of liver,Condition,0,4100362834,2089,2098,hepatitis,"",0,"",-99999,99999,1
NCT04311177,0,4281232,Type B viral hepatitis,Condition,0,4100342334,1693,1704,hepatitis B,History of,0,"",-99999,99999,1
NCT04333654,0,4168725,Allergy to 4-quinolones,Condition,0,4100363834,341,415,hypersensitivity to other 4-aminoquinoline compounds,"",0,"",-99999,99999,1
NCT04343989,0,9999,Allergy to clazakizumab,Condition,0,,3061,3097,hypersensitivity to the clazakizumab,from enrollment until at 5 months after the last dose of study drug,150,"",-99999,99999,1
NCT04323761,0,9999,Allergy to study medication,Condition,0,,2122,2199,"hypersensitivity to the study drug, the metabolites, or formulation excipient","",0,"",-99999,99999,1
NCT04331795_A,0,9999,Allergy to tocilizumab,Condition,0,,1688,1719,hypersensitivity to tocilizumab,history of,0,"",-99999,99999,1
NCT04331795_B,0,9999,Allergy to tocilizumab,Condition,0,,758,789,hypersensitivity to tocilizumab,history of,0,"",-99999,99999,1
NCT04336410,0,316866,Hypertensive disorder,Condition,0,4100368934,1517,1529,Hypertension,within 5 years of screening,1825,"",-99999,99999,1
NCT04351620,0,316866,Hypertensive disorder,Condition,0,4100393634,1744,1756,hypertension,"",0,"",-99999,99999,1
NCT04328012_2,0,24609,Hypoglycemia,Condition,0,,1534,1546,hypoglycemia,History of,0,"",-99999,99999,1
NCT04343183,0,24609,Hypoglycemia,Condition,0,,417,429,hypoglycemia,Current,10000,"",-99999,99999,1
NCT04351620,0,437833,Hypokalemia,Condition,0,4100393834,2101,2112,hypokalemia,Current,10000,"",-99999,99999,1
NCT04328012_3,0,317002,Low blood pressure,Condition,0,,2020,2031,Hypotension,within the prior week,7,"",-99999,99999,1
NCT04328012_3,0,317002,Low blood pressure,Condition,0,4100352734,2151,2162,hypotension,within 1 month,30,"",-99999,99999,1
NCT04283461,0,140673,Hypothyroidism,Condition,0,,5288,5302,hypothyroidism,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04283461,0,4192174,Illness,Condition,0,4100338534,5431,5438,illness,within 72 hours prior to each vaccination,3,"",-99999,99999,1
NCT04329923_1,0,4192174,Illness,Condition,0,,2907,2914,illness,within 14 days prior to screening evaluation,14,"",-99999,99999,1
NCT04329923_2,0,4192174,Illness,Condition,0,,2907,2914,illness,within 14 days prior to screening evaluation,14,"",-99999,99999,1
NCT04329923_3,0,4192174,Illness,Condition,0,,2907,2914,illness,within 14 days prior to screening evaluation,14,"",-99999,99999,1
NCT04341116,0,4192174,Illness,Condition,0,4100374134,724,731,illness,within 2 weeks prior to enrollment,14,"",-99999,99999,1
NCT04342663,0,4192174,Illness,Condition,0,4100377934,406,413,Illness,"",0,"",-99999,99999,1
NCT04308668,0,1326303,Digoxin,Drug,0,,706,713,digoxin,Current,10000,"",-99999,99999,1
NCT04342663,0,4153516,Patient immunocompromised,Condition,0,,800,817,Immunocompromised,Currently,10000,"",-99999,99999,1
NCT03808922_main,0,432250,Disorder due to infection,Condition,1,4100335234,2991,3000,infection,"",0,"",-99999,99999,0
NCT04312997,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,1771,1796,infection with SARS-CoV-2,Previous,0,"",-99999,99999,0
NCT04337216,0,433740,Immunodeficiency disorder,Condition,0,4100369834,765,781,immunodeficiency,History of,0,"",-99999,99999,1
NCT04336410,0,4242843,Immunosuppression,Condition,0,4100369034,1602,1619,Immunosuppression,Prior history of,0,"",-99999,99999,1
NCT04336410,0,4242843,Immunosuppression,Condition,0,4100369034,1989,2049,immunosuppressive disease,Prior history of,0,"",-99999,99999,1
NCT04332991,0,31317,Dysphagia,Condition,0,,1524,1564,Inability to receive enteral medications,within 72 hours prior to enrollment,3,"",-99999,99999,1
NCT04318444,0,31317,Dysphagia,Condition,0,,761,797,Inability to take medications orally,Current,10000,"",-99999,99999,1
NCT04344444,0,31317,Dysphagia,Condition,0,4100382334,681,709,Inability to take oral pills,"",0,"",-99999,99999,1
NCT04336332,0,31317,Dysphagia,Condition,0,,556,594,Inability to tolerate oral medications,"",0,"",-99999,99999,1
NCT04338074,0,439847,Intracranial hemorrhage,Condition,0,,378,401,intracranial hemorrhage,History of,0,"",-99999,99999,1
NCT04338126,0,439847,Intracranial hemorrhage,Condition,0,,527,550,intracranial hemorrhage,History of,0,"",-99999,99999,1
NCT04344236,0,4170491,Allergy to iodine compound,Condition,0,,339,353,iodine allergy,History of,0,"",-99999,99999,1
NCT04283461,0,4185932,Ischemic heart disease,Condition,0,,4763,4785,ischemic heart disease,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04343651,0,137977,Jaundice,Condition,0,,2016,2024,jaundice,at the time of screening,10000,"",-99999,99999,1
NCT04344184,0,201620,Kidney stone,Condition,0,,576,588,kidney stone,"",0,"",-99999,99999,1
NCT04320511,0,258369,Primary malignant neoplasm of lung,Condition,0,4100346934,504,515,lung cancer,prior,0,"",-99999,99999,1
NCT04342663,0,257907,Disorder of lung,Condition,0,,604,616,lung disease,Currently,10000,"",-99999,99999,1
NCT04326036,0,257907,Disorder of lung,Condition,0,,841,854,Lung disorder,"",0,"",-99999,99999,1
NCT04348370,0,432571,Malignant lymphoma,Condition,0,4100390134,1480,1488,lymphoma,within the prior two years,730,"",-99999,99999,1
NCT04348370,0,441541,Lymphocytopenia,Condition,0,4100390034,1093,1104,lymphopenia,for longer than 3 months,90,"",-99999,99999,1
NCT04334967,0,374028,Age related macular degeneration,Condition,0,4100365534,593,613,macular degeneration,hospitalized,0,"",-99999,99999,1
NCT04322682,0,4138253,Malabsorption syndrome,Condition,0,4100348634,1618,1631,malabsorption,"",0,"",-99999,99999,1
NCT04341441,1,4272240,Malaise,Condition,1,,284,291,malaise,history of,0,"",-99999,99999,1
NCT04328012_2,0,764425,Exposure to Plasmodium falciparum,Condition,0,,1358,1374,malaria exposure,History of,0,"",-99999,99999,1
NCT04283461,0,4030314,Neoplasm,Condition,0,4100338834,5105,5115,malignancy,in the last five years,1825,"",-99999,99999,1
NCT04283461,0,4030314,Neoplasm,Condition,0,4100338834,5139,5149,malignancy,in the last five years,1825,"",-99999,99999,1
NCT04335084,0,4030314,Neoplasm,Condition,0,,942,952,malignancy,for the duration of the study,0,"",-99999,99999,1
NCT04336410,0,4030314,Neoplasm,Condition,0,4100368934,1531,1541,Malignancy,within 5 years of screening,1825,"",-99999,99999,1
NCT04337216,0,4030314,Neoplasm,Condition,0,4100369834,1021,1031,malignancy,History of,0,"",-99999,99999,1
NCT04341727,0,4030314,Neoplasm,Condition,0,,1382,1392,malignancy,Concurrent,0,"",-99999,99999,1
NCT03808922_covid19sub,0,4233629,Widespread metastatic malignant neoplastic disease,Condition,0,4100333334,2906,2939,malignancy metastasis,"",0,"",-99999,99999,1
NCT04342169,0,194984,Disease of liver,Condition,0,4100377334,463,476,liver disease,"",0,"",-99999,99999,1
NCT04331795_A,0,4212484,Multiple organ failure,Condition,0,,2541,2560,Multi-organ failure,history of,0,"",-99999,99999,1
NCT04331795_B,0,4212484,Multiple organ failure,Condition,0,,1611,1630,Multi-organ failure,history of,0,"",-99999,99999,1
NCT04347226,0,4212484,Multiple organ failure,Condition,0,,4159,4178,Multi-organ failure,History of,0,"",-99999,99999,1
NCT04347239,1,4140909,Multiple organ dysfunction score,Condition,1,4100387834,1259,1285,Multiple organ dysfunction,"",0,"",-99999,99999,1
NCT04345614,0,4212484,Multiple organ failure,Condition,0,,2186,2208,Multiple organ failure,for 39 months,1170,"",-99999,99999,1
NCT04347239,1,4212484,Multiple organ failure,Condition,1,4100387834,1259,1293,Multiple organ failure,"",0,"",-99999,99999,1
NCT04341116,0,4066289,Ventricular premature beats,Condition,0,4100374434,1265,1320,multiple sources of frequent ventricular premature beat,in the 3 months prior to study drug administration,90,"",-99999,99999,1
NCT04333732,0,76685,Myasthenia gravis,Condition,0,4100364234,1402,1419,Myasthenia gravis,currently,10000,"",-99999,99999,1
NCT04341727,0,76685,Myasthenia gravis,Condition,0,,1568,1585,myasthenia gravis,Concurrent,0,"",-99999,99999,1
NCT04348370,0,4034215,Mycobacterium tuberculosis,Condition,0,4100389634,376,402,Mycobacterium tuberculosis,"",0,"",-99999,99999,1
NCT04331795_A,0,4034215,Mycobacterium tuberculosis,Condition,0,,2404,2440,mycobacterium tuberculosis infection,history of,0,"",-99999,99999,1
NCT04331795_B,0,4034215,Mycobacterium tuberculosis,Condition,0,,1474,1510,mycobacterium tuberculosis infection,history of,0,"",-99999,99999,1
NCT04337216,0,4175485,Myeloproliferative disorder,Condition,0,4100369834,983,1010,myeloproliferative disorder,History of,0,"",-99999,99999,1
NCT04341727,0,4329847,Myocardial infarction,Condition,0,4100376334,1174,1195,myocardial infarction,"",0,"",-99999,99999,1
NCT04335084,0,141232,Malignant melanoma of skin,Condition,1,,964,988,non-melanoma skin cancer,for the duration of the study,0,"",-99999,99999,0
NCT04341441,0,36717536,Nursing,Condition,1,4100375134,1466,1473,nursing,"",0,"",-99999,99999,0
NCT04348370,0,320073,Neutropenia,Condition,0,4100390034,861,872,neutropenic,for longer than 3 months,90,"",-99999,99999,1
NCT04337216,0,4046034,Newborn,Condition,0,4100370134,2228,2235,newborn,"",0,"",-99999,99999,1
NCT04321369,0,4096682,Bleeding from nose,Condition,0,4100347834,481,490,nosebleed,in the past two weeks,14,"",-99999,99999,1
NCT04327804,0,4096682,Bleeding from nose,Condition,0,4100350934,436,445,nosebleed,in the past two weeks,14,"",-99999,99999,1
NCT04312997,1,36717536,Nursing,Condition,1,4100343434,1164,1177,nurse a child,during the study,0,"",-99999,99999,1
NCT04329832,0,36717536,Nursing,Condition,0,4100355334,724,731,nursing,"",0,"",-99999,99999,1
NCT04334382,0,36717536,Nursing,Condition,0,4100365134,1201,1208,nursing,"",0,"",-99999,99999,1
NCT04343976,0,36717536,Nursing,Condition,0,4100380934,799,806,Nursing,"",0,"",-99999,99999,1
NCT04345614,0,36717536,Nursing,Condition,0,4100384634,2780,2787,nursing,"",0,"",-99999,99999,1
NCT04349371,0,36717536,Nursing,Condition,0,4100391034,698,705,nursing,"",0,"",-99999,99999,1
NCT04339998,0,4095251,Wound of skin,Condition,0,4100371334,189,209,overlying skin wound,"",0,"",-99999,99999,1
NCT04318444,0,4299535,Patient currently pregnant,Condition,0,,944,953,Pregnancy,Current,10000,"",-99999,99999,1
NCT04328012_1,0,4299535,Patient currently pregnant,Condition,0,4100351234,710,719,Pregnancy,"",0,"",-99999,99999,1
NCT04328012_2,0,4299535,Patient currently pregnant,Condition,0,4100351634,710,719,Pregnancy,"",0,"",-99999,99999,1
NCT04340050_recipient,0,4299535,Patient currently pregnant,Condition,0,4100371734,1423,1431,pregnant,during the study period,0,"",-99999,99999,1
NCT04338126,0,4322024,Pulmonary hypertension,Condition,0,4100370534,314,336,pulmonary hypertension,History or,0,"",-99999,99999,1
NCT04342663,0,4322024,Pulmonary hypertension,Condition,0,4100378034,666,688,pulmonary hypertension,"",0,"",-99999,99999,1
NCT03808922_main,0,4028389,Infectious disease of lung,Condition,0,,3203,3222,pulmonary infection,for >1 year,365,"",-99999,99999,1
NCT04341727,0,4237202,Pulmonic valve regurgitation,Condition,0,4100376334,1272,1295,pulmonary insufficiency,"",0,"",-99999,99999,1
NCT04341116,0,4119786,Interstitial lung disease,Condition,0,4100374334,1021,1051,Pulmonary interstitial disease,"",0,"",-99999,99999,1
NCT04338074,0,4121618,Pulmonary thromboembolism,Condition,0,4100370334,202,227,pulmonary thromboembolism,History of,0,"",-99999,99999,1
NCT04343677,0,4008859,Prolonged QT interval,Condition,0,,372,388,QT abnormalities,"",0,"",-99999,99999,1
NCT04345692,0,4008859,Prolonged QT interval,Condition,0,4100385734,1013,1028,QT prolongation,"",0,"",-99999,99999,1
NCT04349371,0,4008859,Prolonged QT interval,Condition,0,4100390934,627,642,QT prolongation,"",0,"",-99999,99999,1
NCT04351620,0,4008859,Prolonged QT interval,Condition,0,4100393734,1927,1942,QT prolongation,History of,0,"",-99999,99999,1
NCT04328012_2,0,4008859,Prolonged QT interval,Condition,0,4100351934,1484,1500,QTc prolongation,History or,0,"",-99999,99999,1
NCT04328012_2,0,314059,Right bundle branch block,Condition,0,4100351934,1478,1482,RBBB,History or,0,"",-99999,99999,1
NCT04283461,0,4146738,Id reaction,Condition,0,4100338034,6888,6896,reaction,plans to receive,0,"",-99999,99999,1
NCT04328012_2,0,140168,Psoriasis,Condition,0,4100352034,1604,1613,psoriasis,"",0,"",-99999,99999,1
NCT04343651,0,320136,Disorder of respiratory system,Condition,0,,1914,1933,respiratory disease,at the time of screening,10000,"",-99999,99999,1
NCT04345601,0,320136,Disorder of respiratory system,Condition,0,4100383334,1141,1160,respiratory disease,"",0,"",-99999,99999,1
NCT04283461,0,321483,Respiratory complication,Condition,0,4100339334,4425,4458,respiratory disease exacerbations,in the last 5 years,1825,"",-99999,99999,1
NCT04336410,0,320136,Disorder of respiratory system,Condition,0,4100368934,1495,1515,Respiratory diseases,within 5 years of screening,1825,"",-99999,99999,1
NCT04335123,0,4256228,Respiratory failure,Condition,0,,919,938,Respiratory failure,within 48 hours prior to Day 0,1,"",-99999,99999,1
NCT04343651,0,4256228,Respiratory failure,Condition,0,4100379734,1804,1823,respiratory failure,"",0,"",-99999,99999,1
NCT04347239,1,4256228,Respiratory failure,Condition,1,4100387834,935,954,Respiratory failure,"",0,"",-99999,99999,1
NCT04341441,1,4193169,Viral respiratory infection,Condition,1,4100374934,159,180,respiratory infection,"",0,"",-99999,99999,1
NCT04334967,0,378414,Retinal detachment,Condition,0,4100365534,637,660,retinal detachment,hospitalized,0,"",-99999,99999,1
NCT04329923_1,0,378416,Retinal disorder,Condition,0,4100355734,2470,2485,retinal disease,history of,0,"",-99999,99999,1
NCT04329923_2,0,378416,Retinal disorder,Condition,0,4100356734,2470,2485,retinal disease,history of,0,"",-99999,99999,1
NCT04329923_3,0,378416,Retinal disorder,Condition,0,4100357634,2470,2485,retinal disease,history of,0,"",-99999,99999,1
NCT04333732,0,378416,Retinal disorder,Condition,0,4100364234,1287,1302,retinal disease,currently,10000,"",-99999,99999,1
NCT04334967,0,378416,Retinal disorder,Condition,0,4100365534,576,591,retinal disease,hospitalized,0,"",-99999,99999,1
NCT04351620,0,378416,Retinal disorder,Condition,0,,1703,1718,retinal disease,History of,0,"",-99999,99999,1
NCT04308668,0,378416,Retinal disorder,Condition,0,,410,429,Retinal eye disease,Current,10000,"",-99999,99999,1
NCT04328467,0,378416,Retinal disorder,Condition,0,,632,651,retinal eye disease,Prior,0,"",-99999,99999,1
NCT03808922_covid19sub,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,3967,3977,SARS-2-CoV,most recent,0,"",-99999,99999,1
NCT03808922_covid19sub,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100334034,4359,4379,SARS-CoV-2 infection,concurrent,0,"",-99999,99999,1
NCT04283461,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,4100337834,8592,8612,SARS-CoV-2 infection,during the preceding 6-month period prior to vaccine administration (Day 1),1,exceeding 10 mg/day of prednisone equivalent,10,99999,1
NCT04328961,0,259153,Pain in throat,Condition,0,4100354434,921,932,sore throat,"",0,"",-99999,99999,1
NCT04328012_2,0,4029498,Seizure disorder,Condition,0,,1670,1686,Seizure disorder,History of,0,"",-99999,99999,1
NCT04329832,0,4029498,Seizure disorder,Condition,0,,780,796,Seizure disorder,Current,10000,"",-99999,99999,1
NCT04332991,0,4029498,Seizure disorder,Condition,0,,949,965,Seizure disorder,within 72 hours prior to enrollment,3,"",-99999,99999,1
NCT04334967,0,4029498,Seizure disorder,Condition,0,,696,712,seizure disorder,Currently,10000,"",-99999,99999,1
