nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04345614,NCT04345614,1,1,312437,Dyspnea,Condition,0,,229,236,dyspnea,Current,10000,"",-99999,99999,0,1
NCT04347239,NCT04347239,1,1,312437,Dyspnea,Condition,0,1086721042,581,588,dyspnea,within 5 days of screening,5,"",-99999,99999,0,1
NCT04349098,NCT04349098,1,1,312437,Dyspnea,Condition,0,1086724242,613,620,dyspnea,"",0,"",-99999,99999,0,1
NCT04358003,NCT04358003,1,1,312437,Dyspnea,Condition,0,1086740342,236,243,dyspnea,within 24 to 48 hours,2,"",-99999,99999,0,1
NCT04366791,NCT04366791,1,1,312437,Dyspnea,Condition,0,1086754842,161,168,dyspnea,at the time of enrollment,10000,"",-99999,99999,0,1
NCT04369742,NCT04369742,1,1,312437,Dyspnea,Condition,0,1086760342,298,305,dyspnea,"",0,"",-99999,99999,0,1
NCT04372368,NCT04372368,1,1,312437,Dyspnea,Condition,0,1086764842,745,752,dyspnea,"",0,"",-99999,99999,0,1
NCT04374370,NCT04374370,1,1,312437,Dyspnea,Condition,0,1086770542,601,608,dyspnea,within 24 to 48 hours,2,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4153352,Embolic stroke,Condition,0,,1249,1280,embolic strokes,History of,0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,261325,Pulmonary emphysema,Condition,0,1086733742,549,558,emphysema,"",0,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,1,261325,Pulmonary emphysema,Condition,0,,478,487,Emphysema,"",0,"",-99999,99999,0,1
NCT04354155,NCT04354155,1,1,378143,Encephalitis,Condition,0,1086733342,550,562,Encephalitis,"",0,"",-99999,99999,0,1
NCT04320472,NCT04320472,1,1,372887,Disorder of brain,Condition,0,1086673842,102,116,encephalopathy,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,193782,End-stage renal disease,Condition,0,1086686742,1306,1336,End-stage renal disease (ESRD),history of,0,"",-99999,99999,0,1
NCT04351880,NCT04351880,1,1,193782,End-stage renal disease,Condition,0,1086728942,295,325,End-stage renal disease (ESRD),"",0,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,380378,Epilepsy,Condition,0,,1577,1585,epilepsy,history of,0,"",-99999,99999,0,1
NCT04312997,NCT04312997,1,1,4223659,Fatigue,Condition,0,1086670142,146,153,fatigue,"If female, the subject must be surgically sterile or  1 year postmenopausal. If of child-bearing potential (including being < 1years postmenopausal) and, if participating in sexual activity that may lead to pregnancy, the subject agrees to use an effective dual method of birth control (acceptable methods include intrauterine device, spermicide, barrier, male partner surgical sterilization, and hormonal contraception) during the study and through 30 days after completion of the study",30,"",-99999,99999,0,1
NCT04329923,NCT04329923_1,1,1,4223659,Fatigue,Condition,0,1086683542,518,525,fatigue,during pre-medication examination,0,"",-99999,99999,0,1
NCT04334460,NCT04334460,1,1,4223659,Fatigue,Condition,0,1086694342,467,474,Fatigue,within the past 2 days,2,"",-99999,99999,0,1
NCT04346628,NCT04346628,1,1,4223659,Fatigue,Condition,0,1086719842,474,481,Fatigue,"",0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,4223659,Fatigue,Condition,0,1086727642,481,488,fatigue,"",0,"",-99999,99999,0,1
NCT04360551,NCT04360551,1,1,4223659,Fatigue,Condition,0,1086745042,784,791,fatigue,Current,10000,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4223659,Fatigue,Condition,0,1086745942,476,483,fatigue,"",0,"",-99999,99999,0,1
NCT04372628,NCT04372628,1,1,4223659,Fatigue,Condition,0,1086766342,450,457,fatigue,for 6 days,6,"",-99999,99999,0,1
NCT04305457,NCT04305457,1,1,437663,Fever,Condition,0,1086667742,223,228,fever,"",0,"",-99999,99999,0,1
NCT04311177,NCT04311177,1,1,437663,Fever,Condition,0,1086668742,147,152,fever,"",0,"",-99999,99999,0,1
NCT04377308,NCT04377308,1,1,437663,Fever,Condition,0,,314,319,fever,"",0,"",-99999,99999,0,1
NCT04377659,NCT04377659,1,1,437663,Fever,Condition,0,,389,394,Fever,ongoing,0,"",-99999,99999,0,1
NCT04379518,NCT04379518,1,1,437663,Fever,Condition,0,1086775642,302,307,fever,"",0,"",-99999,99999,0,1
NCT04312997,NCT04312997,1,1,437663,Fever,Condition,0,1086670142,109,114,fever,"If female, the subject must be surgically sterile or  1 year postmenopausal. If of child-bearing potential (including being < 1years postmenopausal) and, if participating in sexual activity that may lead to pregnancy, the subject agrees to use an effective dual method of birth control (acceptable methods include intrauterine device, spermicide, barrier, male partner surgical sterilization, and hormonal contraception) during the study and through 30 days after completion of the study",30,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,437663,Fever,Condition,0,1086675342,619,624,fever,at the time of presentation,10000,"",-99999,99999,0,1
NCT04326426,NCT04326426,1,1,437663,Fever,Condition,0,1086678142,248,253,Fever,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,437663,Fever,Condition,0,1086686442,153,158,Fever,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_B,2,1,437663,Fever,Condition,0,1086688142,153,158,Fever,"",0,"",-99999,99999,0,1
NCT04332991,NCT04332991,1,1,437663,Fever,Condition,0,1086690842,219,224,fever,"",0,"",-99999,99999,0,1
NCT04334460,NCT04334460,1,1,437663,Fever,Condition,0,1086694342,327,332,Fever,within the past 2 days,2,"",-99999,99999,0,1
NCT04335630,NCT04335630,1,1,437663,Fever,Condition,0,1086698242,74,79,fever,"",0,"",-99999,99999,0,1
NCT04337216,NCT04337216,1,1,437663,Fever,Condition,0,1086699742,161,166,fever,within 24-48,0,"",-99999,99999,0,1
NCT04337216,NCT04337216,1,1,437663,Fever,Condition,0,1086699742,181,186,fever,within 24-48,0,"",-99999,99999,0,1
NCT04341935,NCT04341935,1,1,437663,Fever,Condition,0,1086708442,186,191,fever,"",0,"",-99999,99999,0,1
NCT04342663,NCT04342663,1,1,437663,Fever,Condition,0,1086709542,215,220,fever,"",0,"",-99999,99999,0,1
NCT04343651,NCT04343651,1,1,437663,Fever,Condition,0,1086711842,322,327,fever,"",0,"",-99999,99999,0,1
NCT04343755,NCT04343755_recipient,2,1,437663,Fever,Condition,0,1086713042,973,978,fever,"",0,"",-99999,99999,0,1
NCT04345614,NCT04345614,1,1,437663,Fever,Condition,0,,170,175,Fever,Current,10000,"",-99999,99999,0,1
NCT04347239,NCT04347239,1,1,437663,Fever,Condition,0,1086721042,406,411,fever,within 5 days of screening,5,"",-99999,99999,0,1
NCT04348240,NCT04348240_covid19,1,1,437663,Fever,Condition,0,1086722242,488,493,fever,"",0,"",-99999,99999,0,1
NCT04353037,NCT04353037_covid19,1,1,437663,Fever,Condition,0,,174,179,fever,within four days prior to time of enrollment,4,"",-99999,99999,0,1
NCT04354155,NCT04354155,1,1,437663,Fever,Condition,0,1086733342,279,284,Fever,"",0,"",-99999,99999,0,1
NCT04356937,NCT04356937,1,1,437663,Fever,Condition,0,,741,746,Fever,"",0,"",-99999,99999,0,1
NCT04359329,NCT04359329,1,1,437663,Fever,Condition,0,,223,228,fever,History of,0,"",-99999,99999,0,1
NCT04360551,NCT04360551,1,1,437663,Fever,Condition,0,1086745042,646,651,fever,Current,10000,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,437663,Fever,Condition,0,,189,194,Fever,History of,0,"",-99999,99999,0,1
NCT04362176,NCT04362176,1,1,437663,Fever,Condition,0,,210,215,fever,Unable to randomize within 48 hours after hospital arrival,2,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,437663,Fever,Condition,0,1086751142,335,340,fever,within the past 14 days,14,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,437663,Fever,Condition,0,1086751342,869,874,fever,"",0,"",-99999,99999,0,1
NCT04365257,NCT04365257,1,1,437663,Fever,Condition,0,1086753942,448,453,fever,"",0,"",-99999,99999,0,1
NCT04369742,NCT04369742,1,1,437663,Fever,Condition,0,1086760342,257,262,fever,"",0,"",-99999,99999,0,1
NCT04341727,NCT04341727,1,1,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,0,1086707642,228,268,glucose-6 phosphate-dehydrogenase (G6PD),48 hours prior to enrollment,2,"",-99999,99999,0,1
NCT04338009,NCT04338009,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,1086700942,396,418,ground glass opacities,"",0,"",-99999,99999,0,1
NCT04355728,NCT04355728,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,1086737542,501,542,ground glass opacities on a chest CT scan,within a 24-hour time period at the time of enrollment,10000,"",-99999,99999,0,1
NCT04329923,NCT04329923_1,1,1,378253,Headache,Condition,0,1086683542,508,516,headache,during pre-medication examination,0,"",-99999,99999,0,1
NCT04341935,NCT04341935,1,1,378253,Headache,Condition,0,1086708342,209,217,headache,"",0,"",-99999,99999,0,1
NCT04343651,NCT04343651,1,1,378253,Headache,Condition,0,1086711842,375,383,headache,"",0,"",-99999,99999,0,1
NCT04346628,NCT04346628,1,1,378253,Headache,Condition,0,1086719842,424,432,Headache,"",0,"",-99999,99999,0,1
NCT04347239,NCT04347239,1,1,378253,Headache,Condition,0,1086721042,442,450,headache,within 5 days of screening,5,"",-99999,99999,0,1
NCT04349098,NCT04349098,1,1,378253,Headache,Condition,0,,474,482,headache,using the formula of Cockcroft and Gault,0,"",-99999,99999,0,1
NCT04372628,NCT04372628,1,1,378253,Headache,Condition,0,1086766342,476,484,headache,for 6 days,6,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,378253,Headache,Condition,0,1086727642,499,508,headaches,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,378253,Headache,Condition,0,1086745942,494,503,headaches,"",0,"",-99999,99999,0,1
NCT04360954,NCT04360954,1,1,36308878,Healthy,Condition,0,1086745642,188,195,healthy,"",0,"",-99999,99999,0,1
NCT04368728,NCT04368728_1,1,1,36308878,Healthy,Condition,0,,368,375,Healthy,within 24 hours,1,"",-99999,99999,0,1
NCT04368728,NCT04368728_2,2,1,36308878,Healthy,Condition,0,,368,375,Healthy,"",0,"",-99999,99999,0,1
NCT04368728,NCT04368728_3,3,1,36308878,Healthy,Condition,0,,368,375,Healthy,"",0,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,321588,Heart disease,Condition,0,1086725642,258,271,heart disease,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,316139,Heart failure,Condition,0,1086675342,580,593,heart failure,at the time of presentation,10000,"",-99999,99999,0,1
NCT04350593,NCT04350593,1,1,316139,Heart failure,Condition,0,1086726142,496,509,heart failure,"",0,"",-99999,99999,0,1
NCT04351880,NCT04351880,1,1,316139,Heart failure,Condition,0,1086728942,272,285,Heart failure,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,316139,Heart failure,Condition,0,1086746242,1392,1405,heart failure,history of,0,"",-99999,99999,0,1
NCT04365699,NCT04365699_intervention,1,1,316139,Heart failure,Condition,0,1086754642,629,642,heart failure,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,43022068,Exacerbation of congestive heart failure,Condition,0,,649,675,heart failure exacerbation,history of,0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4044013,Hematologic neoplasm,Condition,0,1086661142,833,857,hematologic malignancies,at any time in the past,10000,"",-99999,99999,0,1
NCT04374565,NCT04374565,1,1,4044013,Hematologic neoplasm,Condition,0,1086771542,365,389,hematologic malignancies,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_covid,1,1,4044013,Hematologic neoplasm,Condition,0,1086655642,1468,1490,hematologic malignancy,current,10000,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,4044013,Hematologic neoplasm,Condition,0,1086751642,1343,1365,hematologic malignancy,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,35609033,Haemorrhagic stroke,Condition,0,1086746242,1261,1280,hemorrhagic strokes,history of,0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,439727,Human immunodeficiency virus infection,Condition,0,1086686742,1177,1180,HIV,history of,0,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,439727,Human immunodeficiency virus infection,Condition,0,1086725642,432,435,HIV,"",0,"",-99999,99999,0,1
NCT04333953,NCT04333953,1,1,439727,Human immunodeficiency virus infection,Condition,0,,23,34,HIV disease,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,439727,Human immunodeficiency virus infection,Condition,0,,1566,1579,HIV infection,History of,0,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,316866,Hypertensive disorder,Condition,0,1086725642,237,240,HTN,"",0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,439727,Human immunodeficiency virus infection,Condition,0,1086733842,781,809,human immunodeficiency virus,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,316866,Hypertensive disorder,Condition,0,1086675342,437,449,hypertension,at the time of presentation,10000,"",-99999,99999,0,1
NCT04329923,NCT04329923_2,2,1,316866,Hypertensive disorder,Condition,0,1086685242,1496,1508,hypertension,Current  ,10000,"",-99999,99999,0,1
NCT04350593,NCT04350593,1,1,316866,Hypertensive disorder,Condition,0,1086726142,436,448,hypertension,"",0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,316866,Hypertensive disorder,Condition,0,1086727742,943,955,Hypertension,> 72h,0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,316866,Hypertensive disorder,Condition,0,1086733942,650,662,Hypertension,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,316866,Hypertensive disorder,Condition,0,1086745742,969,981,hypertension,for > 72h,0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,316866,Hypertensive disorder,Condition,0,1086745742,969,981,hypertension,for > 72h,0,"",-99999,99999,0,1
NCT04361552,NCT04361552,1,1,316866,Hypertensive disorder,Condition,0,1086746542,359,371,Hypertension,Current,10000,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,316866,Hypertensive disorder,Condition,0,1086751542,1207,1219,Hypertension,"",0,"",-99999,99999,0,1
NCT04365699,NCT04365699_intervention,1,1,316866,Hypertensive disorder,Condition,0,1086754642,579,591,hypertension,"",0,"",-99999,99999,0,1
NCT04370782,NCT04370782,1,1,316866,Hypertensive disorder,Condition,0,1086762242,560,572,hypertension,history of,0,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,1,316866,Hypertensive disorder,Condition,0,,389,401,Hypertension,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,437390,Hypoxemia,Condition,0,1086659242,108,117,Hypoxemia,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,437390,Hypoxemia,Condition,0,1086660742,108,117,Hypoxemia,"",0,"",-99999,99999,0,1
NCT04332991,NCT04332991,1,1,437390,Hypoxemia,Condition,0,,629,638,hypoxemia,within 72 hours prior to enrollment,3,"",-99999,99999,0,1
NCT04343755,NCT04343755_recipient,2,1,437390,Hypoxemia,Condition,0,1086713042,1015,1024,Hypoxemia,"",0,"",-99999,99999,0,1
NCT04344184,NCT04344184,1,1,437390,Hypoxemia,Condition,0,1086714142,145,154,hypoxemia,"",0,"",-99999,99999,0,1
NCT04305457,NCT04305457,1,1,4306572,Hypoxia,Condition,0,,399,406,hypoxia,for more than 72 hours,3,"",-99999,99999,0,1
NCT04337216,NCT04337216,1,1,4306572,Hypoxia,Condition,0,1086699842,249,256,Hypoxia,"",0,"",-99999,99999,0,1
NCT04341675,NCT04341675,1,1,4306572,Hypoxia,Condition,0,1086707142,126,133,Hypoxia,"",0,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,4306572,Hypoxia,Condition,0,1086725842,603,610,Hypoxia,"",0,"",-99999,99999,0,1
NCT04335123,NCT04335123,1,1,37395564,Hypoxemic respiratory failure,Condition,0,,149,176,Hypoxic respiratory failure,within 48 hours prior to Day 0,1,"",-99999,99999,0,1
NCT04280705,NCT04280705,1,1,4192174,Illness,Condition,0,,969,976,Illness,any duration,0,"",-99999,99999,0,1
NCT04315298,NCT04315298,1,1,4192174,Illness,Condition,0,,308,315,illness,Current,10000,"",-99999,99999,0,1
NCT04335552,NCT04335552,1,1,4192174,Illness,Condition,0,1086697642,629,636,Illness,QTc,0,"",-99999,99999,0,1
NCT04340232,NCT04340232,1,1,4192174,Illness,Condition,0,,211,218,Illness,History of,0,"",-99999,99999,0,1
NCT04370262,NCT04370262,1,1,4192174,Illness,Condition,0,,445,452,Illness,< 72 hours prior to randomization,3,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4153516,Patient immunocompromised,Condition,0,1086661042,538,555,Immunocompromised,"",0,"",-99999,99999,0,1
NCT04315298,NCT04315298,1,1,4153516,Patient immunocompromised,Condition,0,1086671242,431,448,immunocompromised,"",0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,4153516,Patient immunocompromised,Condition,0,1086733942,716,733,Immunocompromised,"",0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,4153516,Patient immunocompromised,Condition,0,1086733942,848,865,Immunocompromised,"",0,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,1,4153516,Patient immunocompromised,Condition,0,1086769342,498,515,Immunocompromised,"",0,"",-99999,99999,0,1
NCT04329923,NCT04329923_2,2,1,4153516,Patient immunocompromised,Condition,0,1086685242,1440,1469,immunocompromising conditions,Current  ,10000,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,433740,Immunodeficiency disorder,Condition,0,,1546,1564,immunodeficiencies,History of,0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,433740,Immunodeficiency disorder,Condition,0,,993,1009,immunodeficiency,for >1 year,365,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,433740,Immunodeficiency disorder,Condition,0,1086686742,1288,1304,immunodeficiency,history of,0,"",-99999,99999,0,1
NCT04374565,NCT04374565,1,1,433740,Immunodeficiency disorder,Condition,0,,483,499,immunodeficiency,within 72 hours of admission to afloor bed (non-ICU bed),3,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,4242843,Immunosuppression,Condition,0,1086727742,1225,1242,immunosuppression,> 72h,0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4242843,Immunosuppression,Condition,0,1086745742,1418,1435,immunosuppression,for > 72h,0,"",-99999,99999,0,1
NCT04373044,NCT04373044,1,1,4242843,Immunosuppression,Condition,0,1086768642,621,638,immunosuppression,"",0,"",-99999,99999,0,1
NCT04283461,NCT04283461,1,1,4047705,General health good,Condition,0,,2593,2607,In good health,history of,0,"",-99999,99999,0,1
NCT04359901,NCT04359901,1,1,4114727,Difficulty speaking at a normal rate,Condition,0,,425,477,inability to speak complete sentences without effort,enrollment in the trial,0,"",-99999,99999,0,1
NCT04312009,NCT04312009,1,1,4239943,Increased metabolic requirement,Condition,0,1086669542,211,239,increased oxygen requirement,"",0,"",-99999,99999,0,1
NCT04343989,NCT04343989,1,1,4239943,Increased metabolic requirement,Condition,0,1086713642,688,714,increasing O2 requirements,over 24 hours,1,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,0,432250,Disorder due to infection,Condition,1,1086661542,2991,3000,infection,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4027562,Radiologic infiltrate,Condition,0,,378,389,infiltrates,history of,0,"",-99999,99999,0,1
NCT04331795,NCT04331795_B,2,1,4027562,Radiologic infiltrate,Condition,0,,378,389,infiltrates,history of,0,"",-99999,99999,0,1
NCT04359810,NCT04359810,1,1,4027562,Radiologic infiltrate,Condition,0,,464,496,infiltrates on chest radiography,"Females of childbearing age and males, must be willing to practice an effective contraceptive method or remain abstinent during the study period",0,"",-99999,99999,0,1
NCT04344444,NCT04344444,1,1,4027562,Radiologic infiltrate,Condition,0,1086714242,157,183,infiltrates on chest x-ray,< 7 days from date of enrollment,7,"",-99999,99999,0,1
NCT04355728,NCT04355728,1,1,4027562,Radiologic infiltrate,Condition,0,1086737542,448,487,infiltrates on frontal chest radiograph,within a 24-hour time period at the time of enrollment,10000,"",-99999,99999,0,1
NCT04338009,NCT04338009,1,1,4027562,Radiologic infiltrate,Condition,0,1086700942,380,418,intersticial opacities,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4119786,Interstitial lung disease,Condition,0,1086686742,904,935,interstitial lung disease (ILD),history of,0,"",-99999,99999,0,1
